	R1506023208.filt.isoforms	R1506023214.filt.isoforms
ENST00000486901.1,1.734,13.943,HSPG2
ENST00000313777.4,0.065,5.449,FUZ
ENST00000436383.1,0.205,3.840,LINC00707
ENST00000258443.2,1.995,0.279,EDAR
ENST00000536936.1,1.268,0.097,FERMT1
ENST00000555952.1,0.131,6.875,FRMD6
ENST00000378003.2,1.445,0.172,KIF16B
ENST00000433544.1,1.119,11.519,RP11-488P3.1
ENST00000322099.7,0.009,9.589,PCBP4
ENST00000228850.1,0.718,0.054,AKAP3
ENST00000557433.1,1.977,28.873,SHMT2
ENST00000485081.1,0.168,3.679,DHX9
ENST00000437955.1,4.597,0.225,SULF2
ENST00000544431.1,1.902,0.032,ZNF507
ENST00000559417.1,7.328,0.644,PCSK6
ENST00000534180.1,262.906,39.888,FTH1
ENST00000464611.1,5.053,415.806,ACTB
ENST00000404867.3,2.098,0.075,SLIT3
ENST00000541468.1,0.951,10.093,NCAPG2
ENST00000503427.1,0.326,0.011,HMGXB3
ENST00000560579.1,1.529,0.054,AKAP13
ENST00000320631.3,5.324,0.290,EHD1
ENST00000589417.1,0.047,5.963,H3F3B
ENST00000321680.6,2.881,0.461,STXBP5
ENST00000554901.1,0.103,3.797,SPTLC2
ENST00000351581.4,0.280,8.484,SLX1B
ENST00000392963.5,2.163,0.097,NBPF1
ENST00000494506.1,2.023,42.527,C20orf24
ENST00000396208.2,2.070,0.172,CCP110
ENST00000262539.3,4.802,0.526,PTPN3
ENST00000265428.4,7.310,0.804,WWP1
ENST00000418194.2,10.331,0.729,SP3
ENST00000421401.3,3.944,0.547,ZNF275
ENST00000450160.1,1.315,0.011,NME6
ENST00000406644.3,5.342,0.504,TEF
ENST00000297222.6,0.009,1.073,KIAA1324L
ENST00000464116.1,28.446,3.207,XRCC6
ENST00000397536.2,0.224,4.312,C15orf52
ENST00000428024.3,4.727,0.450,GBA
ENST00000533177.1,0.093,5.481,UBTF
ENST00000242480.3,7.552,0.815,EGR2
ENST00000584610.1,0.345,7.347,FASN
ENST00000414259.1,0.298,3.593,TTC13
ENST00000369977.3,1.725,0.247,MYO6
ENST00000591452.1,0.028,4.998,RNF126
ENST00000543680.1,1.660,0.086,SOS2
ENST00000424751.2,0.131,1.716,LINC00839
ENST00000477063.1,4.168,0.139,SEC22A
ENST00000376723.3,10.862,0.965,UGGT1
ENST00000460536.1,0.224,2.177,SZT2
ENST00000389463.4,0.121,1.255,LAMA4
ENST00000542103.1,6.461,0.161,C22orf39
ENST00000521913.1,2.023,0.225,DPYSL2
ENST00000457269.4,6.844,1.137,ISYNA1
ENST00000530192.1,13.556,0.579,RNASEH2C
ENST00000557061.1,0.876,0.043,PAPLN
ENST00000527524.2,0.597,0.064,GRIK4
ENST00000439577.1,1.026,28.637,RP1-20B21.4
ENST00000463464.1,13.948,1.738,POLD2
ENST00000486886.1,0.858,15.820,PHLDB2
ENST00000574426.2,2.900,0.107,CLUH
ENST00000397043.3,1.091,0.064,ATP2A3
ENST00000300851.6,0.382,10.779,VKORC1
ENST00000438723.1,2.993,0.504,RALGPS1
ENST00000533238.1,85.245,5.406,HSPA8
ENST00000504789.1,0.774,28.959,SUB1
ENST00000462880.1,0.942,9.953,SNAPIN
ENST00000421419.2,3.179,0.343,ATG2A
ENST00000463972.1,3.580,28.573,SLC39A7
ENST00000369058.3,6.405,0.794,FGFR2
ENST00000415933.1,4.345,36.649,PPIA
ENST00000531014.1,0.019,0.826,CTNND1
ENST00000541172.1,2.210,0.064,CIZ1
ENST00000372868.2,0.037,1.394,WISP2
ENST00000442506.1,0.401,3.840,NBAS
ENST00000342947.3,1.585,0.054,DFNA5
ENST00000357573.6,1.305,0.086,RABEP2
ENST00000402328.2,0.131,13.814,LPHN2
ENST00000546875.1,0.970,0.075,SLC4A8
ENST00000458356.1,1.464,0.011,TMPRSS2
ENST00000375244.3,0.438,0.011,TNXB
ENST00000321751.5,10.899,123.751,AURKAIP1
ENST00000445422.1,7.291,0.654,CABIN1
ENST00000586868.1,2.648,36.113,TBCB
ENST00000505755.1,5.212,0.526,ARNT
ENST00000414186.1,12.605,0.622,POR
ENST00000395510.2,22.078,1.898,TWF1
ENST00000272462.2,1.529,15.080,MALL
ENST00000522411.1,4.429,0.332,LSS
ENST00000537942.1,0.410,0.021,SEMA6D
ENST00000532820.1,15.822,1.652,CAPRIN1
ENST00000548147.1,0.233,3.915,KANSL2
ENST00000242208.4,0.317,4.440,INHBA
ENST00000492582.1,3.058,0.311,CHKB
ENST00000520223.1,2.210,0.150,AGPAT6
ENST00000509635.1,0.326,11.251,ENOPH1
ENST00000471273.1,0.643,8.366,TBC1D23
ENST00000409330.1,0.084,5.481,NBN
ENST00000239450.2,0.587,0.043,PCDHB12
ENST00000569693.1,0.224,11.852,ADPGK
ENST00000478348.1,6.545,211.024,S100A10
ENST00000571555.1,0.354,3.025,RAP1GAP2
ENST00000339976.6,0.755,0.043,SENP1
ENST00000482441.1,0.578,13.525,PRRC2A
ENST00000418766.1,1.082,0.064,TTC3
ENST00000588297.1,7.105,0.601,GLYR1
ENST00000454583.2,0.065,1.405,RIF1
ENST00000395771.3,2.853,0.354,MARCH8
ENST00000366425.3,4.904,0.579,GP1BB
ENST00000462159.1,0.131,1.555,SASS6
ENST00000481619.1,4.102,0.225,FAM50A
ENST00000400907.2,2.956,0.300,RERE
ENST00000431889.2,0.056,1.909,SMARCE1
ENST00000463743.1,2.191,38.676,MYOF
ENST00000558276.3,0.476,7.100,PBX4
ENST00000442711.1,0.084,2.488,INHBA
ENST00000485194.1,11.524,0.633,ATP13A3
ENST00000406957.1,20.064,0.043,XPO1
ENST00000528707.1,1.771,0.236,COL26A1
