	A.R1506023208	B.R1506023209	B.R1506023210	B.R1506023211	B.R1506023212	B.R1506023213	B.R1506023214
ENST00000321297.5,0.866,0.175,0.000,0.367,0.000,0.097,0.000,ATG16L2
ENST00000457869.1,6.639,1.076,2.291,3.163,1.182,1.161,1.731,SERPING1
ENST00000424365.1,0.652,0.310,0.000,0.000,0.000,0.000,0.000,MX1
ENST00000397632.3,1.927,0.136,0.000,0.000,0.000,0.000,0.882,SIGIRR
ENST00000430705.1,4.292,0.039,0.578,1.900,1.394,0.666,0.000,PTPRA
ENST00000380255.3,0.093,1.949,1.663,0.000,0.000,2.429,2.899,CNTROB
ENST00000374574.2,0.596,0.078,0.100,0.203,0.091,0.000,0.287,BMPR2
ENST00000353929.4,1.341,0.010,0.159,0.540,0.424,0.021,0.000,TSC2
ENST00000344624.3,0.009,0.039,2.560,5.584,1.091,0.860,2.337,DROSHA
ENST00000593807.1,1.937,1.270,0.438,0.000,0.434,0.000,0.000,ELAVL1
ENST00000483764.1,0.959,0.950,0.000,0.000,0.000,0.000,0.255,MRPL28
ENST00000558720.1,0.047,22.032,18.148,15.547,33.564,38.711,32.446,SRP14
ENST00000517371.1,0.149,1.164,1.454,0.212,3.131,4.127,4.684,YTHDF3
ENST00000553968.1,0.829,8.378,11.196,10.619,10.565,9.350,15.910,DIO2
ENST00000510746.1,2.775,1.358,0.000,0.000,0.000,0.559,0.000,YTHDC1
ENST00000389701.5,1.173,0.621,0.398,0.000,0.384,0.000,0.000,HAGHL
ENST00000379470.1,0.447,2.075,5.508,4.745,5.646,7.598,12.150,NOL6
ENST00000476451.1,8.892,8.058,1.454,0.000,0.000,0.000,0.000,HNRNPR
ENST00000426982.2,5.307,0.727,2.002,0.000,0.626,0.000,0.510,KIAA0319L
ENST00000598896.1,0.689,0.601,0.000,0.000,0.000,0.000,0.181,SYMPK
ENST00000583795.1,2.654,0.078,0.737,0.559,0.000,0.000,0.000,KIAA0195
ENST00000371559.4,1.564,0.165,0.618,0.588,0.465,0.505,0.000,GRIN1
ENST00000566906.2,1.303,0.320,0.637,0.000,0.000,0.914,0.000,MAZ
ENST00000586615.1,6.117,0.698,1.673,0.482,2.454,1.085,2.475,FOSB
ENST00000603300.1,0.801,0.116,0.309,0.000,0.485,0.000,0.000,DUOX2
ENST00000441068.2,0.838,0.068,0.100,0.096,0.303,0.333,0.064,FMO5
ENST00000587209.1,0.745,11.569,6.604,8.179,7.333,7.727,10.769,PSMC3IP
ENST00000218439.4,4.599,1.125,1.464,1.697,0.000,0.527,1.168,MAGED2
ENST00000380958.3,0.885,0.175,0.000,0.145,0.000,0.505,0.000,PAN3
ENST00000457416.2,6.080,3.937,0.000,3.713,0.000,0.000,0.658,FGFR2
ENST00000562373.1,2.039,0.262,0.548,0.000,0.000,0.000,0.425,NR4A1
ENST00000595618.1,6.760,3.006,4.124,0.000,0.515,0.011,0.605,MYO9B
ENST00000487986.1,8.529,3.666,0.000,0.299,0.192,1.236,0.000,OPA1
ENST00000411462.1,4.311,2.405,0.000,0.000,1.101,0.527,1.763,RAB17
ENST00000450689.2,2.253,0.562,0.279,0.810,0.000,0.000,0.000,KIAA1324L
ENST00000471276.1,2.225,0.669,0.518,0.868,0.788,0.000,0.000,TMEM198B
ENST00000505678.2,5.419,1.746,0.000,0.627,3.363,0.000,0.000,NNT
ENST00000502947.1,1.452,0.029,0.179,0.309,0.000,0.000,0.000,RGS12
ENST00000376392.6,0.698,4.015,5.528,4.871,4.878,7.738,7.190,NME2
ENST00000544525.1,4.069,2.192,1.066,0.000,0.000,0.000,0.000,SEMA3C
ENST00000490286.1,1.462,1.232,0.070,0.357,0.535,0.000,0.000,DPP4
ENST00000544238.1,1.713,0.601,0.159,0.617,0.394,0.204,0.202,NUMA1
ENST00000549832.1,0.279,0.582,0.956,0.347,3.879,5.857,6.638,ERBB3
ENST00000594999.1,10.940,3.704,0.000,2.083,0.000,4.116,0.000,MRPL34
ENST00000542304.1,3.184,0.853,0.000,0.000,1.151,0.000,0.340,WSB2
ENST00000357861.3,1.201,0.543,0.000,0.367,0.000,0.172,0.000,KANSL2
ENST00000531453.2,2.216,0.679,1.444,0.878,0.000,0.000,0.000,RP11-1212A22.4
ENST00000425518.1,4.050,3.413,0.418,0.415,0.000,0.000,0.000,SMARCC1
ENST00000276141.6,1.574,0.184,0.916,0.000,0.000,0.000,0.000,SYTL4
ENST00000422413.1,1.546,0.504,0.657,0.000,0.000,0.000,0.000,DPY30
ENST00000532326.1,0.577,0.165,0.139,0.000,0.141,0.000,0.000,IRF7
ENST00000487053.1,0.801,0.339,0.259,0.000,0.131,0.226,0.000,MIB2
ENST00000414584.1,0.484,6.555,5.209,4.224,3.687,2.719,4.578,LINC00152
ENST00000529919.1,2.067,1.503,0.000,0.000,0.000,0.000,0.000,CTNND1
ENST00000541492.1,5.186,3.278,2.510,0.367,0.000,0.000,0.000,SPECC1L
ENST00000392194.1,0.689,0.136,0.110,0.068,0.333,0.161,0.255,MAP2
ENST00000532601.1,5.372,8.155,59.884,6.616,1074.346,495.509,1029.230,FTH1
ENST00000446957.2,0.019,3.607,0.000,0.058,0.929,0.720,1.572,N4BP2L2
ENST00000538899.1,1.276,0.989,0.000,0.858,0.000,0.000,0.000,RNGTT
ENST00000322914.3,6.434,1.338,2.152,0.000,1.131,1.311,1.349,TMC6
ENST00000169298.3,0.689,0.272,0.090,0.280,0.101,0.011,0.000,ST6GAL1
ENST00000471704.1,10.596,2.240,0.000,0.000,1.566,0.000,3.877,COMMD1
ENST00000410023.1,2.244,0.999,0.349,0.231,1.495,0.000,0.159,IL1R1
ENST00000396549.2,0.121,0.339,0.637,2.508,5.515,1.483,2.145,MFAP5
ENST00000514554.1,0.652,2.725,7.022,7.359,9.090,13.155,15.219,TGFBI
ENST00000538265.1,0.149,1.891,0.000,4.707,0.687,1.720,0.000,ETV4
ENST00000580542.1,1.499,0.281,0.578,0.251,0.687,0.000,0.181,ITGB4
ENST00000478929.1,0.317,0.495,1.494,0.829,2.353,5.288,6.033,KIF20B
ENST00000565647.1,1.778,0.456,0.000,0.000,0.000,0.494,0.000,ABCC6P1
ENST00000579340.1,2.076,1.028,0.000,0.280,0.808,0.548,0.266,STRADA
ENST00000160740.3,1.220,0.310,0.299,0.473,0.172,0.269,0.244,CIC
ENST00000535678.1,4.618,0.989,1.046,1.881,0.000,0.258,0.000,ACSL3
ENST00000575877.1,0.074,1.746,2.669,3.385,1.949,1.601,4.535,ARRB2
ENST00000489634.2,0.326,2.298,2.739,2.450,3.515,5.503,3.165,CSRP2BP
ENST00000558800.1,7.653,48.700,38.538,36.004,36.553,42.784,57.787,EIF5
ENST00000589689.1,1.471,0.349,0.956,0.125,0.000,0.000,0.000,PGS1
ENST00000393913.3,0.251,2.609,2.102,2.893,1.757,2.214,3.600,EVA1A
ENST00000462539.1,2.030,0.708,1.395,0.241,0.000,0.000,0.000,SREBF2
ENST00000520970.1,0.121,0.756,1.464,0.569,2.000,1.204,2.379,BMP1
ENST00000502412.1,1.890,0.126,0.349,0.309,0.960,0.258,0.000,ZFP62
ENST00000480807.1,1.583,13.877,10.827,9.442,13.454,12.327,10.440,SNX8
ENST00000381086.5,9.041,12.733,28.438,35.879,46.351,40.850,136.593,IGFBP3
ENST00000397770.3,1.155,0.320,0.000,0.000,0.000,0.473,0.839,RGS11
ENST00000475474.1,2.402,0.398,0.598,0.984,0.414,0.645,0.000,SEPT2
ENST00000420827.2,0.037,2.201,0.558,0.000,1.313,0.097,0.425,UBA6
ENST00000392382.2,2.374,2.075,0.000,0.000,0.000,0.000,0.000,DLG1
ENST00000556813.1,6.005,4.684,0.000,0.000,0.000,0.000,0.000,PSMC6
ENST00000469269.1,0.261,0.495,1.634,2.093,1.858,1.913,4.312,TGM2
ENST00000429770.1,1.611,0.301,0.249,0.395,0.566,0.430,0.266,CACNA2D2
ENST00000523846.1,1.108,0.785,0.000,0.000,0.000,0.000,0.000,INTS10
ENST00000522310.1,0.307,5.760,6.265,5.083,5.990,5.298,3.908,TATDN1
ENST00000358528.4,0.689,3.743,7.251,7.523,15.231,19.839,32.584,CSDE1
ENST00000370251.3,0.121,0.533,0.000,0.386,1.737,0.570,2.602,ZNF275
ENST00000522509.1,0.382,0.165,0.000,0.174,0.000,0.000,0.000,STAU2
ENST00000417253.3,1.033,0.330,0.000,0.135,0.000,0.129,0.000,HELZ
ENST00000443694.2,1.583,0.388,0.568,0.772,0.000,0.000,0.000,ITPR1
ENST00000513284.1,5.223,1.649,1.175,3.848,0.000,1.182,0.000,RNF4
ENST00000451380.1,3.482,1.387,1.285,1.418,0.343,1.032,0.064,TTC39A
ENST00000488290.1,0.093,0.650,0.528,0.068,1.838,0.860,0.903,MTPAP
ENST00000338806.4,1.006,0.136,0.100,0.309,0.596,0.333,0.106,RGS12
ENST00000448666.1,6.043,2.114,0.000,1.871,0.000,0.000,0.000,MOGS
ENST00000423057.2,0.438,0.058,0.159,0.000,0.051,0.236,0.042,DOCK4
ENST00000373945.1,4.953,2.356,1.046,0.617,0.606,0.591,0.584,EPB41L1
ENST00000463216.1,1.927,0.349,0.199,0.772,0.616,0.140,0.244,TTC3
ENST00000395880.3,0.009,6.963,7.002,3.000,5.434,2.934,3.239,COA1
ENST00000372892.3,2.281,0.543,0.916,0.000,0.414,0.849,0.000,PKIG
ENST00000467772.1,0.493,9.513,5.827,5.025,2.060,3.181,5.077,GCLM
ENST00000422516.1,1.471,0.281,0.717,0.087,0.232,0.000,0.000,NINL
ENST00000536705.1,0.289,3.666,3.038,0.000,0.071,3.697,3.048,NUBPL
ENST00000445658.2,2.691,0.165,0.488,0.434,0.141,1.236,0.138,ERBB2
ENST00000522565.1,4.963,2.453,1.554,0.087,1.303,0.000,2.135,CETN3
ENST00000485462.1,0.270,2.424,1.644,0.000,1.404,4.342,1.922,ADCK3
ENST00000346617.4,0.028,1.319,2.062,0.000,0.000,1.354,1.423,ZFP64
ENST00000461449.1,2.002,0.979,0.000,0.000,0.000,0.000,0.000,DRAM2
ENST00000542928.1,0.419,3.792,3.606,0.019,3.303,5.857,2.135,COPS2
ENST00000590211.1,1.564,7.457,15.300,11.284,28.291,31.382,13.414,CAPNS1
ENST00000250937.3,0.009,1.377,0.478,0.000,0.798,0.000,0.701,DOHH
ENST00000367603.2,1.303,0.465,0.000,0.000,0.000,0.000,1.614,HIVEP2
ENST00000409677.1,3.901,1.086,0.000,0.000,0.000,0.000,0.000,TRIP12
ENST00000598202.1,2.272,0.524,1.932,0.000,0.000,0.000,0.000,SUGP2
ENST00000489723.1,0.950,0.136,0.269,0.154,0.323,0.054,0.159,RP11-331F4.4
ENST00000338051.4,0.624,0.233,0.000,0.000,0.657,0.000,0.000,C5orf24
ENST00000473969.2,5.493,0.708,1.653,2.575,0.000,0.000,0.000,USF1
ENST00000491878.1,12.886,10.153,4.393,2.276,1.465,0.000,0.000,STK24
ENST00000413658.2,1.136,0.359,0.518,0.000,0.000,0.193,0.563,ZNF3
ENST00000357634.3,0.037,0.029,0.468,4.012,0.182,2.063,3.069,SAMD4A
ENST00000550339.1,9.311,0.960,2.271,0.000,0.000,0.645,3.526,NR4A1
ENST00000358939.4,0.736,0.281,0.000,0.405,0.000,0.000,0.096,DPP8
ENST00000393605.3,1.303,0.446,0.000,0.444,0.000,0.000,0.000,ARAP1
ENST00000374648.3,1.052,0.388,0.000,0.106,0.192,0.226,0.000,ZNF248
ENST00000537443.1,0.559,0.175,0.000,0.000,0.000,0.140,0.000,DHCR24
ENST00000409959.3,2.337,0.989,0.867,0.540,0.535,0.107,0.605,KIAA0922
ENST00000401419.3,6.732,1.678,1.016,2.160,0.273,0.333,0.733,MPST
ENST00000382123.1,0.438,0.301,0.000,0.000,0.000,0.000,0.000,IFITM10
ENST00000538536.1,0.773,0.349,0.000,0.000,0.354,0.000,0.223,STARD10
ENST00000541771.1,0.484,0.465,0.000,0.000,0.000,0.000,0.000,TNRC6C
ENST00000393824.3,1.732,0.737,0.428,0.000,0.000,0.688,0.000,CUX1
ENST00000470490.1,13.361,8.301,9.493,0.000,0.000,0.000,0.000,PCNP
ENST00000532265.1,1.778,0.368,0.219,0.000,0.303,0.000,0.871,SERGEF
ENST00000435019.2,0.149,0.999,1.753,0.000,2.323,2.063,3.038,HARS2
ENST00000523547.1,0.531,0.184,0.000,0.000,0.000,0.000,0.000,RAD21
ENST00000558469.1,3.901,4.034,0.767,0.000,0.000,0.000,0.000,CUX1
ENST00000375482.3,0.894,0.194,0.498,0.251,0.182,0.226,0.000,FGD3
ENST00000267853.5,0.456,5.188,4.791,0.000,4.555,5.943,4.949,MYZAP
ENST00000543201.1,0.801,0.310,0.000,0.000,0.000,0.097,0.000,ACACB
ENST00000342101.3,1.061,0.155,0.000,0.000,0.515,0.000,0.319,IFNAR2
ENST00000479421.1,1.276,21.955,14.343,4.687,7.565,2.085,4.291,YWHAB
ENST00000488537.1,4.963,0.465,0.797,0.550,0.990,0.956,2.177,TXNIP
ENST00000473997.1,0.186,2.686,2.440,0.000,4.091,3.697,2.836,CDK5RAP1
ENST00000473076.1,0.698,2.948,10.877,8.034,19.908,35.047,41.633,DHX9
ENST00000429157.2,0.801,0.039,0.239,0.318,0.232,0.000,0.000,HIVEP3
ENST00000569985.1,0.391,0.048,0.000,0.000,0.434,0.000,0.000,PLA2G4F
ENST00000610139.1,1.024,0.368,0.687,0.000,0.000,0.172,0.244,DCAF8
ENST00000370189.5,3.203,1.804,0.000,0.897,0.000,1.634,0.616,SNX7
ENST00000485735.2,6.490,2.337,0.946,0.000,2.050,0.000,3.006,GPR160
ENST00000445951.1,1.620,0.339,0.488,0.000,0.879,0.000,0.244,FAM149B1
ENST00000372008.2,1.462,0.892,0.319,0.000,0.162,0.849,0.000,MAST2
ENST00000170630.2,0.568,2.182,5.638,5.256,6.676,5.481,8.072,IL4R
ENST00000481073.1,0.875,0.339,1.922,1.939,1.424,13.294,27.465,XPO1
ENST00000587252.1,1.276,0.330,0.468,0.000,0.000,0.000,1.030,ZNF581
ENST00000468460.1,0.987,0.252,0.189,0.357,0.283,0.269,0.064,KIF12
ENST00000378520.3,1.406,0.785,0.438,0.000,0.000,0.000,0.977,PREPL
ENST00000356151.2,1.080,0.504,0.010,0.222,0.444,0.000,0.244,PXK
ENST00000418786.2,0.512,0.330,0.000,0.000,0.101,0.000,0.000,UBAP2
ENST00000451613.1,0.857,0.698,0.120,0.164,0.131,0.183,0.000,AASDH
ENST00000575009.1,5.335,4.597,0.737,1.572,0.000,0.398,0.000,SRRM2
ENST00000393976.2,50.529,13.741,14.075,9.076,8.030,24.353,7.583,KRT15
ENST00000309470.9,1.220,1.358,6.474,8.439,12.979,9.200,15.782,CSK
ENST00000537801.1,1.536,0.766,0.000,0.000,0.000,0.484,0.000,RASSF8-AS1
ENST00000360049.4,0.521,0.039,0.139,0.087,0.232,0.000,0.011,NFASC
ENST00000368738.3,7.709,28.859,36.516,46.440,60.703,50.469,115.351,S100A9
ENST00000448464.2,1.871,0.155,0.149,0.434,0.677,0.000,0.255,TP53INP1
ENST00000376234.3,2.086,0.407,0.000,0.000,0.879,0.462,0.690,TMTC4
ENST00000369236.1,0.084,0.960,0.498,1.948,1.020,0.602,0.000,GFRA1
ENST00000561080.1,0.754,0.553,0.070,0.000,0.000,0.204,0.000,SLC12A6
ENST00000587358.1,2.784,0.048,0.687,0.000,0.202,0.000,1.030,FOSB
ENST00000304516.7,0.289,2.201,2.112,2.093,2.606,4.138,3.813,INO80E
ENST00000368331.1,1.844,0.204,0.000,0.665,1.162,0.000,0.000,GON4L
ENST00000540335.1,0.736,0.262,0.000,0.000,0.162,0.000,0.170,LPAR5
ENST00000428984.2,1.667,0.873,0.707,0.000,0.000,0.000,0.000,UBE3A
ENST00000379951.2,0.456,0.126,0.100,0.000,0.232,0.118,0.085,LEF1
ENST00000461539.1,6.787,5.430,3.626,0.000,0.000,0.000,0.000,C9orf78
ENST00000483980.1,2.179,0.359,0.189,0.357,0.000,0.000,0.871,SH3GLB2
ENST00000374397.4,0.112,3.821,1.016,1.244,0.455,0.419,1.158,CREB1
ENST00000392348.2,0.019,8.543,4.323,2.662,6.585,0.000,2.177,BCLAF1
ENST00000531965.1,0.875,0.349,0.000,0.000,0.000,0.000,0.000,IL32
ENST00000393043.1,34.524,28.743,1.873,15.760,0.212,0.247,0.435,CLTC
ENST00000555062.1,2.207,9.242,20.987,19.318,30.271,47.674,51.733,DYNC1H1
ENST00000359461.6,0.689,11.133,8.765,9.539,7.323,6.051,9.293,YIF1A
ENST00000450402.1,4.376,1.144,1.365,0.434,0.000,0.000,1.264,SPSB1
ENST00000582097.1,0.009,5.692,8.995,9.047,8.151,17.185,15.623,KPNB1
ENST00000582154.1,0.885,0.233,0.000,0.203,0.000,0.000,0.000,ARSG
ENST00000444959.1,0.587,0.349,0.090,0.000,0.000,0.107,0.000,CDADC1
ENST00000447062.2,2.998,0.339,0.259,0.502,1.182,0.828,0.690,WDTC1
ENST00000288344.10,2.775,6.061,12.610,8.198,24.140,17.357,33.476,HMGN1
ENST00000300260.7,5.605,0.116,0.000,1.215,0.000,0.709,5.098,C21orf59
ENST00000395006.4,9.730,2.899,1.793,0.000,0.000,2.741,2.283,TMBIM6
ENST00000562743.1,0.177,4.364,3.267,4.871,2.697,0.000,1.062,USP10
ENST00000381975.3,2.542,0.621,0.000,0.000,0.000,0.000,1.582,TMEM44
ENST00000498385.1,26.498,73.729,104.637,66.510,325.101,174.222,426.739,MIF
ENST00000439058.1,5.214,2.880,1.205,1.312,0.646,0.559,1.487,AC005083.1
ENST00000490487.1,0.028,2.851,1.484,4.398,5.030,3.794,5.512,AP5Z1
ENST00000547230.1,0.326,2.463,3.078,1.746,2.677,6.491,7.519,CACNB3
ENST00000562237.1,1.927,11.928,13.527,10.358,14.494,12.241,20.222,CIRH1A
ENST00000242729.2,2.812,0.446,0.199,1.254,0.495,1.354,0.000,SSPN
ENST00000404816.2,4.348,0.960,0.309,2.189,0.000,0.548,0.297,LTBP1
ENST00000366525.3,2.691,4.674,9.702,6.886,23.433,15.379,42.791,HNRNPU
ENST00000524411.1,3.492,2.589,0.000,0.000,1.555,0.000,0.000,AASDHPPT
ENST00000447450.1,0.615,0.252,0.000,0.000,0.152,0.000,0.000,VWA7
ENST00000464764.1,0.810,0.048,0.199,0.521,0.000,0.097,0.287,CLCNKA
ENST00000433831.1,0.698,2.754,4.074,3.192,6.141,6.405,7.944,MED15
ENST00000427381.2,0.652,0.262,0.000,0.000,0.101,0.000,0.000,FAM154B
ENST00000325333.5,6.899,3.452,2.301,2.141,0.495,1.376,0.393,ZNF580
ENST00000257430.4,0.112,2.870,0.896,0.868,2.838,2.397,1.041,APC
ENST00000515666.1,0.354,2.599,2.819,3.308,3.323,4.815,1.349,GRK6
ENST00000455551.2,0.382,0.291,0.000,0.068,0.000,0.000,0.000,SEMA4D
ENST00000301165.5,3.277,2.347,0.647,0.000,0.384,1.440,0.000,C19orf55
ENST00000405348.1,2.486,12.316,23.179,12.924,19.019,23.719,34.454,CAV1
ENST00000554394.1,3.464,3.084,0.976,0.000,0.000,0.000,0.000,NUMB
ENST00000449470.2,0.438,9.193,6.415,5.141,8.636,6.362,8.698,RPL9
ENST00000367315.2,1.480,0.378,0.189,0.000,0.465,0.000,0.000,TNNT2
ENST00000513685.1,3.855,4.170,0.428,0.260,0.000,0.000,0.000,ITGA2
ENST00000486909.1,2.747,1.193,0.000,0.000,0.000,0.763,0.000,HYI
ENST00000265607.6,0.298,2.822,1.763,1.100,3.192,2.719,1.954,RNGTT
ENST00000355219.3,0.670,0.010,0.000,0.183,0.141,0.140,0.382,CECR2
ENST00000569686.1,8.296,8.398,0.000,0.000,0.960,2.687,0.000,TRAF7
ENST00000290573.2,0.810,6.100,5.797,5.305,3.050,3.697,4.546,HK2
ENST00000354437.4,0.549,0.407,0.000,0.000,0.263,0.000,0.000,TP73
ENST00000392400.1,0.009,0.262,0.548,0.357,0.586,1.268,0.000,TNK2
ENST00000337225.5,2.635,0.213,0.169,0.964,0.000,0.247,0.000,CXCL14
ENST00000418539.1,0.121,1.164,0.817,0.810,0.889,1.064,1.381,BCYRN1
ENST00000373276.3,0.838,0.097,0.000,0.241,0.131,0.000,0.382,SH2D3C
ENST00000395308.1,0.298,8.805,3.775,3.077,0.000,0.000,0.000,KTN1
ENST00000361831.5,1.015,0.184,0.139,0.260,0.000,0.226,0.489,YY1AP1
ENST00000537854.1,2.467,0.058,0.000,1.765,0.000,0.000,0.000,MPHOSPH9
ENST00000368011.4,2.290,1.445,0.757,0.251,0.354,0.462,0.000,KLHDC9
ENST00000409154.4,2.681,1.396,1.116,0.000,1.434,0.000,0.000,KIAA1107
ENST00000337354.4,0.661,4.170,5.827,2.238,6.535,4.159,7.891,SEC13
ENST00000434623.2,0.596,0.339,0.169,0.193,0.071,0.054,0.096,AKAP2
ENST00000547008.1,2.905,0.398,0.618,1.071,0.000,1.032,0.839,LETMD1
ENST00000528839.1,0.512,4.897,7.241,1.775,4.212,5.255,6.118,EIF4G2
ENST00000511118.1,1.750,15.613,10.887,5.932,11.413,9.210,15.124,TMEM167A
ENST00000491447.1,9.534,7.438,1.355,1.138,1.182,0.118,0.000,RRM2
ENST00000373981.1,1.462,0.359,0.000,0.000,0.667,0.000,0.520,ZMYM3
ENST00000527171.1,0.847,0.330,0.179,0.174,0.162,0.000,0.000,ZNF215
ENST00000515856.2,1.136,0.291,0.279,0.405,0.313,0.290,0.000,PCDHB14
ENST00000391958.2,1.890,0.553,0.339,0.424,0.949,0.312,0.446,ZNF233
ENST00000587283.1,0.633,0.766,0.000,0.000,0.000,0.000,0.000,PPP6R1
ENST00000395462.4,2.979,1.125,0.428,0.068,0.000,0.000,0.000,DALRD3
ENST00000452874.2,3.287,1.028,0.129,3.530,0.000,0.000,0.000,MIR3916
ENST00000373340.2,1.611,0.592,0.000,0.289,0.000,0.000,0.000,ZMYM6
ENST00000252487.5,4.087,18.745,15.967,28.491,33.665,33.424,35.601,TOMM40
ENST00000545284.1,3.147,2.628,0.000,2.112,0.000,0.000,0.000,COPA
ENST00000308182.5,0.866,4.500,7.301,1.813,4.757,8.942,8.953,AIM1L
ENST00000370785.3,0.829,0.378,0.090,0.000,0.000,0.000,0.446,FAM122C
ENST00000511778.1,0.428,0.533,7.510,2.160,6.737,9.748,18.682,DROSHA
ENST00000453085.1,2.989,0.640,1.046,0.174,0.677,0.537,0.372,PNPLA8
ENST00000528238.1,3.315,1.445,0.687,1.157,0.545,0.000,0.000,NASP
ENST00000337910.5,1.322,0.698,0.269,0.000,0.000,0.000,0.404,RHOBTB1
ENST00000449576.2,0.875,0.242,0.000,0.000,0.000,0.000,0.000,LPIN1
ENST00000334461.7,1.155,0.330,0.000,0.974,0.000,0.161,0.000,C17orf58
ENST00000529413.1,0.503,0.107,0.000,0.000,0.000,0.054,0.000,VAV3
ENST00000575288.1,0.652,7.748,5.468,6.674,4.606,3.643,6.043,PITPNA
ENST00000579649.1,3.845,68.065,73.440,36.814,50.401,59.238,56.300,RPL36
ENST00000436615.3,3.287,0.165,0.498,0.598,1.454,0.752,1.158,RAPGEFL1
ENST00000477452.1,0.745,0.194,0.000,0.000,0.000,0.000,0.000,NAA16
ENST00000250144.8,1.713,0.465,0.438,0.087,0.000,0.000,0.000,MMP28
ENST00000543117.1,1.415,4.790,6.753,3.125,18.766,18.206,21.804,TAX1BP1
ENST00000594553.1,4.022,0.640,1.634,0.000,0.000,0.000,0.000,SIPA1L3
ENST00000574623.1,0.261,1.794,2.839,4.311,3.192,3.643,4.323,METTL16
ENST00000317018.6,8.668,2.967,3.825,0.000,1.263,2.042,0.818,ISYNA1
ENST00000502590.1,3.519,0.873,0.000,0.000,2.606,0.000,0.924,ADH5
ENST00000504133.1,0.391,4.926,7.998,2.749,2.677,8.007,14.264,DROSHA
ENST00000490099.1,0.708,0.301,0.000,0.000,0.000,0.000,0.000,TMEM39A
ENST00000381831.3,0.410,0.194,0.000,0.424,0.000,0.000,0.000,GART
ENST00000503479.2,0.009,1.571,0.657,0.415,0.646,0.634,0.616,POLK
ENST00000404169.3,2.132,0.495,0.488,1.254,0.000,0.215,0.000,CAMKK2
ENST00000283558.8,1.844,1.086,0.000,0.000,0.000,0.000,0.000,ATP11A
ENST00000533679.1,0.633,0.155,0.000,0.000,0.000,0.161,0.000,MROH6
ENST00000502656.1,3.296,1.668,0.000,1.900,0.000,0.000,0.000,GAK
ENST00000505379.1,0.726,0.136,0.000,0.000,0.000,0.000,0.000,LEF1
ENST00000402003.3,0.987,0.194,0.000,0.260,0.677,0.021,0.244,YPEL5
ENST00000495836.1,0.261,1.668,1.116,1.775,3.151,2.139,6.903,AAK1
ENST00000473610.1,0.493,0.155,0.199,0.000,0.000,0.000,0.096,KCNH2
ENST00000472410.1,0.121,2.473,0.936,0.000,1.303,0.699,2.783,MAP3K6
ENST00000555242.1,7.579,1.038,1.584,1.109,3.172,0.602,1.391,FOS
ENST00000518389.1,0.056,3.491,3.297,2.411,1.677,0.118,1.699,MAK16
ENST00000428331.2,1.071,1.542,1.932,3.896,7.848,8.705,12.607,ATP2C1
ENST00000435287.1,3.361,0.165,0.000,0.781,0.485,0.000,0.191,RP11-69I8.3
ENST00000543706.1,1.015,3.413,4.283,5.690,5.373,10.210,11.704,CCAR1
ENST00000564247.1,1.266,0.310,0.000,0.154,0.000,0.000,0.000,CMTM3
ENST00000536277.1,0.512,0.107,0.209,0.183,0.061,0.097,0.000,RGL1
ENST00000307364.6,0.382,0.116,0.000,0.000,0.000,0.140,0.138,SLC26A6
ENST00000578840.1,1.406,0.301,0.159,0.000,1.192,0.032,0.000,SCRN2
ENST00000464916.1,0.019,1.222,1.823,1.341,2.323,3.579,3.781,COL1A2
ENST00000533186.1,3.715,5.101,669.939,30.979,1823.359,1451.965,1782.811,RPS2
ENST00000359930.4,3.017,1.125,1.414,1.119,0.313,0.376,0.414,SULF2
ENST00000573992.1,0.447,1.251,3.925,3.607,3.101,4.073,4.747,EDC4
ENST00000586643.1,0.019,0.204,0.458,0.434,1.778,0.505,1.912,FMNL1
ENST00000349663.6,1.825,1.047,0.239,0.463,0.000,0.000,0.000,KDM5C
ENST00000270570.4,0.615,0.194,0.080,0.135,0.253,0.150,0.000,SLC47A1
ENST00000535576.1,1.574,0.485,0.139,0.000,0.253,0.613,0.414,GABARAPL1
ENST00000551743.1,0.009,0.039,2.331,2.045,2.091,2.246,2.262,PACS2
ENST00000543906.1,0.438,0.272,0.249,0.000,0.000,0.000,0.000,RAB6B
ENST00000515006.1,8.203,6.672,1.902,0.473,0.000,1.623,0.000,COPB2
ENST00000586484.1,1.024,0.310,0.000,0.000,0.000,0.000,0.000,BCAS3
ENST00000585043.1,1.555,0.941,0.000,0.907,0.000,0.000,0.000,WIPF2
ENST00000234668.6,2.765,0.592,0.966,1.157,0.556,0.570,0.053,SYDE2
ENST00000529011.1,7.160,4.306,3.247,0.000,0.010,0.000,0.000,TRIM29
ENST00000456435.1,0.121,0.999,0.837,0.347,0.525,1.451,0.871,INTS3
ENST00000406164.1,1.303,0.349,0.309,0.000,0.273,0.645,0.000,NMNAT3
ENST00000368258.3,4.935,9.164,32.004,11.497,38.018,54.961,63.129,CCT3
ENST00000543464.2,7.290,3.792,1.454,2.334,2.394,0.000,0.000,CPD
ENST00000413995.1,0.521,7.283,7.979,6.558,15.565,14.616,10.451,MRPL32
ENST00000441530.2,1.266,0.446,0.199,0.000,0.000,0.322,0.000,FAM98A
ENST00000467857.1,0.149,9.271,6.634,3.279,12.282,7.319,9.187,NOP56
ENST00000372886.1,0.084,1.493,2.062,0.154,4.990,2.741,2.347,PKIG
